nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	tconst	averageRating	numVotes	ordering	category	job	characters
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt1230165	7.7	22200	1	actor	\N	"[""Joseph 'Joe' Mascarenhas""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt13143988	7.3	5261	1	actor	\N	"[""Siddharth Jaisingh""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt1324076	5.2	581	1	actor	\N	"[""Advocate Arjun Kapoor""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt1353093	5.8	75	1	actor	\N	"[""Raju""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt1428459	5.6	3195	3	actor	\N	"[""Aman""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt14412532	8.0	30	2	actor	\N	"[""Aftab Malik""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt15477556	7.6	13305	1	actor	\N	"[""Om""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt1562871	4.6	41645	2	actor	\N	"[""Ra.One""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt1949548	5.0	4412	2	actor	\N	"[""Aryan Khanna""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt19713296	7.4	23	1	actor	\N	"[""Om""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt19770070	6.6	27	1	actor	\N	"[""Om""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt19781146	6.7	25	1	actor	\N	"[""Om""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt19781220	7.2	25	1	actor	\N	"[""Om""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt19781252	7.5	25	1	actor	\N	"[""Om""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt19781272	7.7	28	1	actor	\N	"[""Om""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt2094854	6.1	2600	1	actor	\N	"[""Rahul Verma""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt2137241	4.9	2196	3	actor	\N	"[""Joseph Mascarenhas""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt2292625	6.8	3257	1	actor	\N	"[""Adil Khan""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt2385104	7.2	9958	3	actor	\N	"[""Rudra Pratap""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt2976182	3.2	7574	1	actor	\N	"[""Kabir Grewal""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt3359298	5.6	7	1	actor	\N	\N
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt5477608	6.6	5673	2	actor	\N	"[""Sub-inspector Inderjeet Singh""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt6866070	7.3	52	8	actor	\N	\N
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt6902596	2.8	7	9	actor	\N	"[""Himselff - Co-Owner Delhi Heros""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt6926486	6.4	2080	1	actor	\N	"[""Arun Gawli""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt7162758	5.2	1100	2	actor	\N	"[""Lt. Col. Rai Singh Yadav""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt9426440	7.2	1996	1	actor	\N	"[""Captain Karan Sachdev""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt9697590	8.3	55	1	actor	\N	"[""Captain Karan Sachdev""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt9757930	8.1	41	1	actor	\N	"[""Captain Karan Sachdev""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt9834594	8.4	46	1	actor	\N	"[""Captain Karan Sachdev""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt9834600	8.2	42	1	actor	\N	"[""Captain Karan Sachdev""]"
nm0992000	Arjun Rampal	1972	\N	actor,soundtrack,writer	tt1024943,tt1230165,tt1562871,tt0461936	tt9855966	5.3	7	1	actor	\N	"[""(2017)""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt0315642	7.1	19064	2	actor	\N	"[""Daanish Ali""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt0456407	5.1	308	1	actor	\N	"[""Adi Contractor""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt0886539	7.1	10330	1	actor	\N	"[""Vikram Jaisingh""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt11045422	5.6	34657	1	actor	\N	"[""Ajju"",""Aziz Ali""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt1230165	7.7	22200	2	actor	\N	"[""Aditya 'Adi' Shroff""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt1373156	7.1	12237	1	actor	\N	"[""Karthik Narayan""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt1562872	8.2	77798	2	actor	\N	"[""Imraan Qureshi""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt2137241	4.9	2196	1	actor	\N	"[""Aditya Shroff""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt2356180	8.2	67873	1	actor	\N	"[""Milkha Singh""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt3302962	5.6	4087	1	actor	\N	"[""Sid""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt5697870	6.2	2925	1	actor	\N	"[""Kishan Mohan Girhotra""]"
nm1027719	Farhan Akhtar	1974	\N	producer,art_director,actor	tt1562872,tt0461936,tt2356180,tt0292490	tt8902990	7.5	8777	2	actor	\N	"[""Niren Chaudhary""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0314006	5.7	1684	1	actor	\N	"[""Uday Shinde""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0315632	5.7	1282	2	actor	\N	"[""Arvind Chauhan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0330843	6.8	7182	1	actor	\N	"[""Aditya""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0349333	6.3	3535	3	actor	\N	"[""Amar""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0349703	4.3	1827	2	actor	\N	"[""Arjun Khanna""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0382383	7.3	8970	4	actor	\N	"[""Arjun Balachandran""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0396690	4.5	1401	1	actor	\N	"[""Kisna Singh""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0406977	6.2	6562	2	actor	\N	"[""Meet""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0415908	4.7	5431	2	actor	\N	"[""Dev Malhotra""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0457940	3.3	629	1	actor	\N	"[""Sunny Chopra""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0461323	3.4	907	2	actor	\N	"[""Mohan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0493417	3.5	2084	3	actor	\N	"[""Lucky""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt0813540	3.4	1206	2	actor	\N	"[""Vicky K.Malhotra""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt1029231	5.3	23169	2	actor	\N	"[""Kaal""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt10852008	6.2	14	1	actor	\N	\N
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt11127404	6.1	2496	2	actor	\N	"[""Joseph Chandy I.P.S.""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt1179781	3.5	1179	1	actor	\N	"[""Rizwan Khan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13449672	5.7	423	1	actor	\N	"[""Dhira""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649534	6.8	115	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649540	7.0	91	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649548	7.1	83	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649552	6.9	81	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649556	6.8	73	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649558	6.6	75	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649562	6.7	75	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649564	6.5	77	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649568	6.8	79	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt13649570	7.1	109	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt1455816	4.4	2177	1	actor	\N	"[""Prince""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt1664809	7.6	4413	1	actor	\N	"[""Pratap Ravi""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt1727535	6.5	2912	2	actor	\N	"[""Pratap Ravi""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt17488968	9.1	43	1	actor	\N	"[""Major Sunil Bhatia""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt2171454	3.6	1397	2	actor	\N	"[""Satbir Gurjar""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt2402131	4.4	600	1	actor	\N	"[""Lokesh""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt2476154	4.4	6318	2	actor	\N	"[""Meet""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt2622130	5.3	1352	1	actor	\N	"[""Jayanta""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt3611266	6.0	2920	2	actor	\N	"[""Amjad Khan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt4675030	3.7	2734	3	actor	\N	"[""Meet Mehta""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt6067752	7.5	10608	2	actor	\N	"[""Bobby""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt6112414	8.0	11829	4	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt6878378	5.2	12382	2	actor	\N	"[""Aryan Singha""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081740	7.8	225	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081758	7.5	195	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081780	7.6	181	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081864	7.8	171	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081868	8.9	238	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081882	7.9	162	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081884	8.4	200	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081888	7.8	167	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081892	8.1	183	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt7081896	8.1	170	1	actor	\N	"[""Vikrant Dhawan""]"
nm1059103	Vivek Oberoi	1976	\N	actor,writer,producer	tt0296574,tt1029231,tt0330843,tt0811066	tt9558612	3.0	7991	1	actor	\N	"[""Narendra Modi""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt10590380	6.9	12	1	actor	\N	"[""Leo""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt10811166	8.3	557959	3	actor	\N	"[""Krishna Pandit""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12392458	7.7	4384	7	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12402494	8.2	81	4	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12402500	7.7	46	4	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12402504	8.0	41	4	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12402510	8.1	61	4	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12402516	7.8	40	4	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12402518	7.6	38	4	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12402534	7.6	49	4	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12402542	7.6	51	4	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12402546	7.9	45	4	actor	\N	"[""Major Raunaq Gautam""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12805346	7.3	33835	6	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12988174	7.1	214	4	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12988198	6.8	162	4	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12988202	6.5	144	4	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12988214	6.8	140	4	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12988218	6.8	136	4	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12988244	6.6	130	4	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12988248	6.9	139	4	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12988252	6.8	142	4	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt12988264	7.1	207	4	actor	\N	"[""Ujagar Singh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt2147999	9.2	3937	5	actor	\N	"[""Shukracharya""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt3742284	7.1	13291	3	actor	\N	"[""Satbir""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt5120640	7.3	5067	4	actor	\N	"[""Awais Sheikh""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt5613834	6.2	7257	3	actor	\N	"[""Yakub""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt6016672	4.3	167	1	actor	\N	"[""Mirza""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt9549012	5.3	133	10	actor	\N	"[""Leo""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt9558612	3.0	7991	3	actor	\N	"[""Television Reporter""]"
nm1069587	Darshan Kumaar	1986	\N	actor	tt3742284,tt3001638,tt11045422,tt0374271	tt9760784	8.2	1157	3	actor	\N	"[""Sameer""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt0090109	8.4	833	3	actor	\N	\N
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt0340122	4.6	693	1	actor	\N	"[""Simhadri""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt0431619	7.8	6788	1	actor	\N	"[""Arya""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt0432090	5.7	1368	1	actor	\N	"[""Bunny""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt0491775	7.1	3148	1	actor	\N	"[""Bunny"",""Bhasker""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt0843335	6.1	1994	1	actor	\N	"[""Bala Govind""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt1198349	7.1	3128	1	actor	\N	"[""Krishna""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt1526323	7.4	6729	1	actor	\N	"[""Arya""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt1582637	3.5	1184	1	actor	\N	"[""Sandeep""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt1625856	4.4	2197	1	actor	\N	"[""Badri""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt1649431	8.1	8162	1	actor	\N	"[""Cable Raju""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt2211173	5.7	7533	2	actor	\N	"[""Satya""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt2330927	7.2	5846	1	actor	\N	"[""Ravindra 'Ravi' Narayan""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt2714622	5.7	3127	1	actor	\N	"[""Sanju Reddy""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt2807410	5.6	3161	2	actor	\N	"[""Gona Ganna Reddy""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt3142764	7.2	11722	1	actor	\N	"[""Lakhshman aka Lucky""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt3957038	8.7	286	1	actor	\N	"[""Allu Arjun""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt4596814	7.0	5538	1	actor	\N	"[""Viraj Anand""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt5457772	6.5	6388	1	actor	\N	"[""Gana""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt6734984	5.8	5248	1	actor	\N	"[""Duvvada Jagannadha Sastri 'Jagannadham'"",""DJ""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt7794524	6.7	7378	1	actor	\N	"[""Surya""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt9389998	7.6	70906	1	actor	\N	"[""Pushpa Raj""]"
nm1084853	Allu Arjun	1980	\N	actor,music_department,producer	tt2330927,tt9389998,tt5457772,tt3142764	tt9537292	7.3	18155	1	actor	\N	"[""Bantu""]"
nm1224082	Boman Irani	1959	\N	actor,music_department,soundtrack	tt1285241,tt1187043,tt0456144,tt0374887	tt0339296	7.2	144	1	actor	\N	"[""Nikhil""]"
nm1224082	Boman Irani	1959	\N	actor,music_department,soundtrack	tt1285241,tt1187043,tt0456144,tt0374887	tt0374887	8.1	81783	4	actor	\N	"[""Dr. J. C. Asthana""]"
nm1224082	Boman Irani	1959	\N	actor,music_department,soundtrack	tt1285241,tt1187043,tt0456144,tt0374887	tt0412308	7.1	2855	4	actor	\N	"[""Farokh Sethna""]"
nm1224082	Boman Irani	1959	\N	actor,music_department,soundtrack	tt1285241,tt1187043,tt0456144,tt0374887	tt0453501	5.9	96	4	actor	\N	"[""Dinesh Patel""]"
nm1224082	Boman Irani	1959	\N	actor,music_department,soundtrack	tt1285241,tt1187043,tt0456144,tt0374887	tt0456144	8.0	47095	4	actor	\N	"[""Lakhbir 'Lucky' Singh""]"
nm1224082	Boman Irani	1959	\N	actor,music_department,soundtrack	tt1285241,tt1187043,tt0456144,tt0374887	tt0457940	3.3	629	4	actor	\N	"[""Santa Claus""]"
